user_id,join_date,gopay_tier,internal_credit_score,paylater_limit
GP-014240,2022-04-22,Basic,425.0,0
GP-014241,2023-07-09,Plus,447.0,500000
GP-014242,2023-05-14,Plus,490.0,500000
GP-014243,2022-12-21,Basic,404.0,0
GP-014244,2023-01-03,Plus,648.0,1500000
GP-014245,2023-07-18,Plus,591.0,1500000
GP-014246,2023-05-10,Plus,678.0,3000000
GP-014247,2022-05-24,Plus,457.0,500000
GP-014248,2023-06-08,Plus,,3000000
GP-014249,2021-03-21,Plus,610.0,1500000
GP-014250,2022-02-02,Plus,435.0,500000
GP-014251,2023-06-03,Plus,623.0,500000
GP-014252,2021-03-01,Basic,468.0,0
GP-014253,2021-02-06,Plus,570.0,1500000
GP-014254,2023-04-12,Basic,440.0,0
GP-014255,2023-09-06,Basic,498.0,0
GP-014256,2022-04-26,Basic,,0
GP-014257,2021-12-21,Plus,718.0,1500000
GP-014258,2022-12-24,Plus,540.0,1500000
GP-014259,2021-08-29,Basic,374.0,0
GP-014260,2022-10-26,Plus,845.0,500000
GP-014261,2021-10-19,Plus,,500000
GP-014262,2022-12-01,Plus,734.0,1500000
GP-014263,2021-08-07,Plus,611.0,3000000
GP-014264,2021-03-14,Basic,,0
GP-014265,2022-01-08,Plus,526.0,1500000
GP-014266,2022-12-31,Basic,314.0,0
GP-014267,2021-06-12,Basic,,0
GP-014268,2022-10-18,Plus,713.0,5000000
GP-014269,2021-12-18,Basic,447.0,0
GP-014270,2023-08-03,Basic,348.0,0
GP-014271,2023-07-02,Plus,716.0,500000
GP-014272,2021-06-27,Plus,648.0,3000000
GP-014273,2022-09-15,Plus,778.0,1500000
GP-014274,2021-07-30,Basic,449.0,0
GP-014275,2021-09-24,Basic,487.0,0
GP-014276,2022-07-15,Plus,767.0,500000
GP-014277,2021-03-11,Basic,487.0,0
GP-014278,2022-10-16,Basic,489.0,0
GP-014279,2021-09-01,Plus,,500000
GP-014280,2021-08-30,Basic,,0
GP-014281,2022-06-10,Plus,426.0,5000000
GP-014282,2023-02-21,Plus,604.0,500000
GP-014283,2023-03-26,Basic,,0
GP-014284,2021-08-22,Plus,,500000
GP-014285,2021-03-12,Basic,464.0,0
GP-014286,2022-02-07,Basic,440.0,0
GP-014287,2021-07-06,Basic,353.0,0
GP-014288,2022-10-28,Plus,774.0,1500000
GP-014289,2022-01-22,Plus,675.0,3000000
GP-014290,2023-04-24,Plus,561.0,500000
GP-014291,2022-01-25,Basic,483.0,0
GP-014292,2023-07-10,Basic,,0
GP-014293,2022-08-10,Plus,446.0,500000
GP-014294,2022-05-29,Plus,706.0,500000
GP-014295,2022-08-18,Plus,644.0,1500000
GP-014296,2023-01-02,Plus,809.0,500000
GP-014297,2021-04-03,Basic,485.0,0
GP-014298,2023-09-16,Plus,639.0,5000000
GP-014299,2022-12-17,Plus,585.0,3000000
GP-014300,2021-04-15,Plus,747.0,500000
GP-014301,2022-04-29,Basic,366.0,0
GP-014302,2021-12-16,Plus,839.0,3000000
GP-014303,2023-07-24,Plus,672.0,5000000
GP-014304,2022-12-13,Plus,602.0,3000000
GP-014305,2021-11-15,Basic,334.0,0
GP-014306,2022-02-08,Basic,318.0,0
GP-014307,2023-07-16,Basic,443.0,0
GP-014308,2022-03-29,Plus,627.0,500000
GP-014309,2023-04-05,Plus,675.0,5000000
GP-014310,2021-07-08,Plus,515.0,5000000
GP-014311,2021-03-21,Plus,766.0,500000
GP-014312,2022-09-29,Plus,,1500000
GP-014313,2023-06-14,Plus,433.0,5000000
GP-014314,2023-01-07,Basic,315.0,0
GP-014315,2021-06-30,Plus,556.0,3000000
GP-014316,2022-01-05,Plus,583.0,3000000
GP-014317,2021-06-25,Plus,471.0,500000
GP-014318,2023-08-08,Plus,772.0,3000000
GP-014319,2022-07-22,Basic,436.0,0
GP-014320,2022-10-16,Plus,514.0,3000000
GP-014321,2022-05-27,Basic,341.0,0
GP-014322,2022-11-19,Plus,452.0,3000000
GP-014323,2021-09-14,Plus,,1500000
GP-014324,2022-10-21,Plus,834.0,500000
GP-014325,2023-08-04,Basic,495.0,0
GP-014326,2021-02-23,Plus,,3000000
GP-014327,2021-11-25,Plus,724.0,3000000
GP-014328,2021-02-09,Basic,,0
GP-014329,2021-06-06,Basic,438.0,0
GP-014330,2021-10-22,Basic,,0
GP-014331,2022-09-12,Basic,370.0,0
GP-014332,2022-10-22,Plus,650.0,1500000
GP-014333,2022-03-31,Basic,302.0,0
GP-014334,2023-06-29,Plus,,1500000
GP-014335,2022-06-09,Plus,,500000
GP-014336,2021-01-13,Basic,327.0,0
GP-014337,2021-11-04,Plus,664.0,5000000
GP-014338,2022-10-24,Basic,394.0,0
GP-014339,2023-03-06,Plus,654.0,500000
GP-014340,2021-01-26,Plus,537.0,500000
GP-014341,2021-07-04,Basic,477.0,0
GP-014342,2023-06-25,Plus,603.0,500000
GP-014343,2021-07-09,Basic,,0
GP-014344,2022-08-15,Plus,682.0,500000
GP-014345,2021-04-17,Plus,798.0,3000000
GP-014346,2021-08-07,Basic,,0
GP-014347,2023-05-04,Plus,487.0,1500000
GP-014348,2023-01-17,Plus,791.0,3000000
GP-014349,2022-03-30,Plus,676.0,5000000
GP-014350,2022-06-20,Plus,638.0,1500000
GP-014351,2022-08-10,Basic,379.0,0
GP-014352,2023-02-28,Plus,817.0,5000000
GP-014353,2023-04-08,Plus,,500000
GP-014354,2022-10-17,Basic,,0
GP-014355,2021-07-30,Basic,426.0,0
GP-014356,2023-08-05,Plus,534.0,1500000
GP-014357,2023-01-21,Plus,664.0,3000000
GP-014358,2023-03-05,Basic,,0
GP-014359,2023-06-19,Basic,385.0,0
GP-014360,2021-05-18,Plus,,500000
GP-014361,2023-02-21,Basic,397.0,0
GP-014362,2022-11-26,Plus,604.0,3000000
GP-014363,2021-04-17,Plus,,3000000
GP-014364,2023-02-02,Plus,,500000
GP-014365,2021-06-27,Plus,,500000
GP-014366,2023-01-30,Basic,362.0,0
GP-014367,2022-03-14,Plus,,3000000
GP-014368,2023-04-21,Plus,,5000000
GP-014369,2022-12-06,Plus,719.0,500000
GP-014370,2021-08-17,Basic,343.0,0
GP-014371,2023-01-19,Plus,,1500000
GP-014372,2022-11-07,Plus,510.0,1500000
GP-014373,2022-05-24,Plus,710.0,5000000
GP-014374,2023-08-03,Plus,780.0,1500000
GP-014375,2023-02-14,Plus,567.0,500000
GP-014376,2023-01-06,Plus,430.0,5000000
GP-014377,2021-10-21,Plus,,3000000
GP-014378,2022-06-12,Basic,464.0,0
GP-014379,2021-04-11,Basic,375.0,0
GP-014380,2023-07-26,Basic,484.0,0
GP-014381,2021-02-25,Plus,,500000
GP-014382,2022-10-08,Plus,780.0,500000
GP-014383,2022-02-19,Plus,463.0,500000
GP-014384,2021-05-23,Plus,,1500000
GP-014385,2022-05-06,Plus,565.0,3000000
GP-014386,2022-05-04,Plus,474.0,500000
GP-014387,2022-11-27,Plus,449.0,1500000
GP-014388,2022-03-15,Basic,303.0,0
GP-014389,2022-11-29,Basic,334.0,0
GP-014390,2021-11-04,Basic,371.0,0
GP-014391,2023-06-28,Plus,641.0,500000
GP-014392,2022-09-20,Plus,481.0,500000
GP-014393,2021-12-12,Plus,471.0,1500000
GP-014394,2021-05-27,Plus,538.0,3000000
GP-014395,2022-04-11,Plus,815.0,3000000
GP-014396,2023-09-04,Plus,845.0,1500000
GP-014397,2022-05-25,Plus,,3000000
GP-014398,2023-03-12,Plus,723.0,3000000
GP-014399,2022-10-03,Basic,418.0,0
GP-014400,2021-11-04,Basic,339.0,0
GP-014401,2022-10-02,Basic,427.0,0
GP-014402,2021-10-03,Plus,,5000000
GP-014403,2021-07-01,Plus,473.0,500000
GP-014404,2022-03-06,Plus,539.0,500000
GP-014405,2021-10-14,Plus,702.0,3000000
GP-014406,2023-01-09,Plus,,500000
GP-014407,2022-08-04,Plus,437.0,5000000
GP-014408,2022-07-25,Basic,,0
GP-014409,2023-01-13,Basic,463.0,0
GP-014410,2022-03-18,Basic,406.0,0
GP-014411,2022-03-29,Basic,341.0,0
GP-014412,2022-04-20,Plus,483.0,500000
GP-014413,2022-08-17,Basic,442.0,0
GP-014414,2023-03-08,Plus,776.0,500000
GP-014415,2021-04-10,Basic,420.0,0
GP-014416,2022-08-13,Plus,,1500000
GP-014417,2023-05-14,Basic,487.0,0
GP-014418,2023-04-13,Basic,395.0,0
GP-014419,2022-11-02,Plus,753.0,500000
GP-014420,2022-10-03,Basic,326.0,0
GP-014421,2023-08-11,Basic,306.0,0
GP-014422,2021-05-22,Plus,534.0,5000000
GP-014423,2022-05-14,Basic,346.0,0
GP-014424,2022-05-14,Plus,,5000000
GP-014425,2023-03-06,Plus,751.0,500000
GP-014426,2022-01-10,Plus,820.0,500000
GP-014427,2022-08-06,Plus,774.0,1500000
GP-014428,2021-02-20,Basic,465.0,0
GP-014429,2023-01-26,Plus,573.0,3000000
GP-014430,2022-10-04,Plus,459.0,500000
GP-014431,2022-05-17,Plus,486.0,500000
GP-014432,2022-05-29,Plus,829.0,1500000
GP-014433,2022-05-01,Basic,364.0,0
GP-014434,2022-11-11,Basic,415.0,0
GP-014435,2023-08-25,Basic,362.0,0
GP-014436,2022-02-24,Basic,424.0,0
GP-014437,2023-08-24,Basic,,0
GP-014438,2023-02-11,Plus,516.0,1500000
GP-014439,2023-03-31,Plus,487.0,3000000
GP-014440,2021-06-03,Plus,843.0,500000
GP-014441,2022-11-14,Basic,335.0,0
GP-014442,2023-04-29,Plus,,5000000
GP-014443,2022-04-25,Plus,430.0,1500000
GP-014444,2021-12-16,Basic,433.0,0
GP-014445,2021-08-21,Basic,346.0,0
GP-014446,2021-02-17,Basic,366.0,0
GP-014447,2022-09-25,Plus,480.0,3000000
GP-014448,2023-01-04,Plus,503.0,3000000
GP-014449,2022-04-30,Plus,479.0,500000
GP-014450,2021-11-11,Plus,,1500000
GP-014451,2023-01-30,Plus,422.0,3000000
GP-014452,2023-05-08,Plus,590.0,1500000
GP-014453,2023-05-05,Basic,316.0,0
GP-014454,2022-08-02,Plus,434.0,3000000
GP-014455,2021-06-26,Plus,469.0,500000
GP-014456,2022-03-06,Plus,475.0,500000
GP-014457,2023-05-25,Plus,534.0,500000
GP-014458,2023-09-24,Plus,742.0,3000000
GP-014459,2023-06-18,Plus,542.0,1500000
GP-014460,2022-08-08,Plus,,500000
GP-014461,2023-08-21,Basic,,0
GP-014462,2023-03-01,Plus,552.0,500000
GP-014463,2022-09-02,Basic,319.0,0
GP-014464,2021-12-10,Basic,323.0,0
GP-014465,2022-12-10,Basic,359.0,0
GP-014466,2022-09-10,Plus,,3000000
GP-014467,2021-07-01,Basic,379.0,0
GP-014468,2023-05-21,Plus,461.0,5000000
GP-014469,2021-03-08,Plus,813.0,1500000
GP-014470,2021-02-26,Plus,464.0,500000
GP-014471,2021-02-02,Plus,827.0,500000
GP-014472,2022-07-12,Basic,473.0,0
GP-014473,2023-04-12,Plus,834.0,500000
GP-014474,2023-06-12,Basic,311.0,0
GP-014475,2023-06-22,Basic,335.0,0
GP-014476,2021-07-30,Basic,331.0,0
GP-014477,2021-11-27,Plus,,500000
GP-014478,2021-12-06,Plus,628.0,5000000
GP-014479,2021-07-24,Basic,475.0,0
GP-014480,2022-11-21,Basic,428.0,0
GP-014481,2021-07-09,Plus,708.0,1500000
GP-014482,2023-01-09,Plus,,500000
GP-014483,2022-05-03,Basic,309.0,0
GP-014484,2022-06-10,Basic,331.0,0
GP-014485,2023-08-22,Basic,485.0,0
GP-014486,2021-09-01,Basic,421.0,0
GP-014487,2022-02-02,Basic,358.0,0
GP-014488,2021-12-27,Basic,,0
GP-014489,2022-03-25,Plus,,500000
GP-014490,2022-07-28,Plus,605.0,3000000
GP-014491,2023-05-07,Plus,608.0,1500000
GP-014492,2023-07-08,Basic,358.0,0
GP-014493,2023-04-01,Plus,802.0,500000
GP-014494,2022-10-12,Basic,347.0,0
GP-014495,2021-02-26,Basic,,0
GP-014496,2023-07-13,Basic,,0
GP-014497,2022-09-28,Basic,,0
GP-014498,2021-04-07,Plus,844.0,500000
GP-014499,2021-07-10,Plus,685.0,1500000
GP-014500,2023-04-23,Plus,480.0,1500000
GP-014501,2023-03-09,Basic,388.0,0
GP-014502,2023-09-04,Plus,651.0,3000000
GP-014503,2022-07-11,Plus,773.0,3000000
GP-014504,2023-07-15,Plus,799.0,1500000
GP-014505,2022-04-24,Basic,305.0,0
GP-014506,2023-07-28,Plus,634.0,3000000
GP-014507,2022-05-03,Basic,,0
GP-014508,2021-03-18,Plus,714.0,500000
GP-014509,2021-12-27,Plus,461.0,3000000
GP-014510,2022-07-02,Plus,535.0,500000
GP-014511,2022-10-30,Plus,,500000
GP-014512,2021-04-12,Plus,659.0,1500000
GP-014513,2021-06-05,Plus,529.0,500000
GP-014514,2022-12-14,Plus,660.0,3000000
GP-014515,2022-05-02,Plus,461.0,500000
GP-014516,2022-02-08,Basic,,0
GP-014517,2021-09-12,Basic,323.0,0
GP-014518,2021-09-12,Plus,497.0,500000
GP-014519,2023-03-06,Basic,360.0,0
GP-014520,2022-07-07,Basic,,0
GP-014521,2021-01-10,Plus,495.0,500000
GP-014522,2021-01-31,Plus,533.0,500000
GP-014523,2022-08-10,Plus,478.0,500000
GP-014524,2022-04-11,Plus,450.0,1500000
GP-014525,2023-01-25,Plus,638.0,500000
GP-014526,2021-07-01,Basic,,0
GP-014527,2021-02-26,Basic,445.0,0
GP-014528,2021-08-04,Plus,,500000
GP-014529,2022-09-26,Basic,391.0,0
GP-014530,2023-03-10,Plus,,500000
GP-014531,2022-05-29,Plus,477.0,500000
GP-014532,2022-05-25,Basic,317.0,0
GP-014533,2021-01-05,Basic,377.0,0
GP-014534,2022-08-02,Plus,695.0,500000
GP-014535,2023-04-02,Basic,,0
GP-014536,2022-01-07,Plus,628.0,1500000
GP-014537,2022-03-23,Basic,437.0,0
GP-014538,2021-11-04,Plus,672.0,500000
GP-014539,2021-07-30,Plus,528.0,1500000
GP-014540,2021-02-02,Plus,406.0,3000000
GP-014541,2022-06-22,Basic,415.0,0
GP-014542,2022-01-22,Basic,,0
GP-014543,2022-07-16,Basic,408.0,0
GP-014544,2022-04-19,Plus,801.0,500000
GP-014545,2022-08-29,Basic,384.0,0
GP-014546,2021-09-24,Plus,449.0,1500000
GP-014547,2023-04-24,Plus,824.0,500000
GP-014548,2023-05-24,Basic,,0
GP-014549,2023-02-03,Plus,838.0,500000
GP-014550,2023-01-26,Plus,508.0,500000
GP-014551,2021-01-17,Basic,,0
GP-014552,2022-11-19,Basic,404.0,0
GP-014553,2022-01-30,Plus,539.0,500000
GP-014554,2023-07-05,Basic,381.0,0
GP-014555,2023-07-13,Basic,475.0,0
GP-014556,2022-06-06,Plus,474.0,5000000
GP-014557,2023-04-03,Basic,358.0,0
GP-014558,2021-08-07,Basic,352.0,0
GP-014559,2023-03-04,Plus,509.0,1500000
GP-014560,2021-12-24,Plus,638.0,1500000
GP-014561,2022-03-22,Plus,,500000
GP-014562,2021-10-18,Plus,796.0,500000
GP-014563,2021-11-06,Basic,371.0,0
GP-014564,2021-08-13,Plus,723.0,1500000
GP-014565,2021-08-02,Plus,804.0,3000000
GP-014566,2023-04-03,Plus,707.0,500000
GP-014567,2021-03-03,Plus,693.0,500000
GP-014568,2021-03-22,Plus,507.0,500000
GP-014569,2021-04-09,Plus,746.0,500000
GP-014570,2022-11-30,Basic,331.0,0
GP-014571,2021-10-07,Plus,469.0,1500000
GP-014572,2021-01-07,Plus,604.0,5000000
GP-014573,2022-05-06,Basic,491.0,0
GP-014574,2021-12-08,Basic,,0
GP-014575,2023-04-10,Plus,671.0,500000
GP-014576,2021-11-22,Basic,434.0,0
GP-014577,2021-11-08,Plus,400.0,5000000
GP-014578,2021-06-20,Basic,308.0,0
GP-014579,2021-09-12,Plus,567.0,1500000
GP-014580,2022-05-13,Plus,,3000000
GP-014581,2021-01-19,Plus,591.0,3000000
GP-014582,2023-07-15,Basic,352.0,0
GP-014583,2021-06-28,Plus,,500000
GP-014584,2022-02-06,Plus,732.0,5000000
GP-014585,2021-03-12,Basic,427.0,0
GP-014586,2021-03-07,Plus,,3000000
GP-014587,2023-08-31,Basic,477.0,0
GP-014588,2022-01-15,Basic,,0
GP-014589,2021-03-15,Basic,352.0,0
GP-014590,2022-10-11,Plus,810.0,1500000
GP-014591,2023-03-13,Basic,438.0,0
GP-014592,2021-08-01,Basic,,0
GP-014593,2022-09-18,Plus,828.0,1500000
GP-014594,2022-09-24,Basic,380.0,0
GP-014595,2022-05-31,Plus,830.0,3000000
GP-014596,2022-05-17,Basic,424.0,0
GP-014597,2022-12-31,Basic,402.0,0
GP-014598,2023-04-01,Basic,494.0,0
GP-014599,2022-07-26,Plus,793.0,1500000
GP-014600,2022-03-21,Basic,455.0,0
GP-014601,2022-02-19,Basic,,0
GP-014602,2022-01-24,Basic,371.0,0
GP-014603,2022-04-06,Plus,574.0,500000
GP-014604,2021-03-22,Basic,378.0,0
GP-014605,2021-10-10,Plus,401.0,500000
GP-014606,2022-04-17,Plus,747.0,500000
GP-014607,2021-01-29,Basic,457.0,0
GP-014608,2022-07-14,Plus,420.0,500000
GP-014609,2023-03-04,Plus,744.0,1500000
GP-014610,2023-03-02,Plus,770.0,1500000
GP-014611,2023-01-30,Basic,392.0,0
GP-014612,2022-03-27,Basic,,0
GP-014613,2023-03-18,Plus,457.0,3000000
GP-014614,2022-01-27,Plus,695.0,1500000
GP-014615,2023-04-21,Basic,414.0,0
GP-014616,2022-01-10,Plus,750.0,500000
GP-014617,2021-05-19,Plus,770.0,500000
GP-014618,2021-03-06,Basic,302.0,0
GP-014619,2022-12-11,Basic,406.0,0
GP-014620,2022-09-20,Plus,400.0,500000
GP-014621,2022-12-24,Plus,712.0,500000
GP-014622,2023-02-02,Plus,468.0,500000
GP-014623,2021-08-23,Basic,360.0,0
GP-014624,2021-11-08,Plus,,3000000
GP-014625,2022-06-24,Plus,619.0,3000000
GP-014626,2022-10-16,Plus,628.0,1500000
GP-014627,2022-08-06,Basic,475.0,0
GP-014628,2022-06-27,Basic,366.0,0
GP-014629,2021-10-31,Plus,738.0,500000
GP-014630,2021-01-17,Basic,410.0,0
GP-014631,2023-02-08,Basic,454.0,0
GP-014632,2023-04-05,Basic,328.0,0
GP-014633,2023-08-05,Plus,,5000000
GP-014634,2021-05-01,Plus,602.0,1500000
GP-014635,2021-02-15,Plus,,1500000
GP-014636,2023-05-09,Basic,365.0,0
GP-014637,2023-04-12,Basic,309.0,0
GP-014638,2022-04-10,Basic,340.0,0
GP-014639,2022-08-08,Plus,775.0,500000
GP-014640,2023-04-14,Basic,,0
GP-014641,2021-01-20,Plus,723.0,500000
GP-014642,2022-08-25,Plus,777.0,1500000
GP-014643,2021-10-19,Plus,449.0,1500000
GP-014644,2023-03-14,Plus,546.0,3000000
GP-014645,2023-01-18,Plus,682.0,3000000
GP-014646,2022-04-14,Plus,507.0,500000
GP-014647,2023-07-05,Basic,,0
GP-014648,2021-03-15,Basic,342.0,0
GP-014649,2022-07-13,Basic,438.0,0
GP-014650,2022-12-10,Plus,,500000
GP-014651,2022-10-24,Plus,704.0,3000000
GP-014652,2022-08-24,Plus,651.0,1500000
GP-014653,2023-02-23,Basic,331.0,0
GP-014654,2022-04-25,Basic,363.0,0
GP-014655,2022-01-01,Plus,514.0,1500000
GP-014656,2022-04-01,Basic,481.0,0
GP-014657,2023-06-11,Plus,685.0,500000
GP-014658,2022-12-06,Basic,447.0,0
GP-014659,2022-08-28,Plus,670.0,1500000
GP-014660,2022-11-07,Basic,458.0,0
GP-014661,2022-06-28,Plus,730.0,1500000
GP-014662,2022-11-13,Basic,375.0,0
GP-014663,2023-03-19,Plus,458.0,1500000
GP-014664,2023-01-30,Plus,475.0,3000000
GP-014665,2023-03-30,Basic,,0
GP-014666,2023-08-12,Plus,720.0,500000
GP-014667,2022-11-04,Plus,638.0,500000
GP-014668,2021-11-25,Plus,705.0,3000000
GP-014669,2021-06-20,Plus,510.0,500000
GP-014670,2021-03-20,Basic,314.0,0
GP-014671,2021-02-14,Plus,,1500000
GP-014672,2023-06-22,Plus,534.0,1500000
GP-014673,2023-09-12,Basic,319.0,0
GP-014674,2021-07-19,Plus,616.0,3000000
GP-014675,2023-05-03,Plus,696.0,1500000
GP-014676,2023-01-15,Plus,489.0,500000
GP-014677,2021-04-08,Basic,471.0,0
GP-014678,2023-05-22,Plus,765.0,1500000
GP-014679,2022-02-26,Plus,578.0,1500000
GP-014680,2021-06-19,Plus,734.0,500000
GP-014681,2021-09-04,Plus,647.0,1500000
GP-014682,2022-08-22,Plus,558.0,3000000
GP-014683,2022-04-19,Plus,638.0,500000
GP-014684,2022-12-02,Plus,442.0,3000000
GP-014685,2022-06-24,Plus,693.0,500000
GP-014686,2023-06-06,Plus,456.0,1500000
GP-014687,2021-07-16,Plus,410.0,3000000
GP-014688,2023-06-22,Basic,494.0,0
GP-014689,2021-02-24,Plus,766.0,5000000
GP-014690,2023-07-26,Plus,833.0,500000
GP-014691,2023-03-29,Plus,591.0,5000000
GP-014692,2021-02-19,Basic,,0
GP-014693,2022-03-01,Plus,808.0,3000000
GP-014694,2022-09-27,Plus,,1500000
GP-014695,2023-03-16,Basic,377.0,0
GP-014696,2023-09-03,Basic,399.0,0
GP-014697,2021-07-23,Plus,403.0,5000000
GP-014698,2021-05-21,Plus,512.0,1500000
GP-014699,2022-04-14,Plus,588.0,1500000
GP-014700,2022-05-14,Basic,,0
GP-014701,2021-01-27,Basic,450.0,0
GP-014702,2023-06-24,Basic,409.0,0
GP-014703,2023-01-13,Basic,308.0,0
GP-014704,2021-01-13,Basic,491.0,0
GP-014705,2023-04-17,Basic,332.0,0
GP-014706,2023-04-29,Plus,652.0,3000000
GP-014707,2022-10-30,Plus,473.0,1500000
GP-014708,2021-10-24,Plus,831.0,500000
GP-014709,2023-06-01,Basic,,0
GP-014710,2022-05-06,Basic,,0
GP-014711,2021-08-20,Plus,,1500000
GP-014712,2021-04-20,Plus,833.0,5000000
GP-014713,2022-10-24,Plus,680.0,1500000
GP-014714,2021-01-17,Basic,334.0,0
GP-014715,2023-05-27,Plus,741.0,500000
GP-014716,2021-06-18,Plus,591.0,500000
GP-014717,2021-05-19,Plus,792.0,5000000
GP-014718,2021-11-20,Plus,782.0,1500000
GP-014719,2022-10-30,Plus,794.0,3000000
GP-014720,2022-08-24,Plus,686.0,3000000
GP-014721,2022-02-14,Plus,619.0,1500000
GP-014722,2023-03-19,Plus,776.0,500000
GP-014723,2021-05-30,Basic,435.0,0
GP-014724,2021-06-22,Plus,,1500000
GP-014725,2022-02-08,Plus,417.0,1500000
GP-014726,2022-06-16,Plus,693.0,500000
GP-014727,2022-05-09,Plus,523.0,3000000
GP-014728,2022-04-29,Plus,505.0,500000
GP-014729,2023-08-06,Basic,,0
GP-014730,2022-07-06,Plus,544.0,500000
GP-014731,2023-06-18,Basic,,0
GP-014732,2023-01-17,Basic,,0
GP-014733,2021-10-19,Plus,494.0,500000
GP-014734,2022-11-04,Basic,365.0,0
GP-014735,2021-04-09,Plus,,1500000
GP-014736,2021-02-08,Plus,433.0,500000
GP-014737,2022-07-17,Basic,,0
GP-014738,2023-02-19,Plus,515.0,500000
GP-014739,2021-02-11,Plus,803.0,5000000
GP-014740,2022-01-08,Plus,690.0,500000
GP-014741,2021-06-23,Basic,400.0,0
GP-014742,2022-10-11,Plus,832.0,3000000
GP-014743,2022-09-03,Basic,308.0,0
GP-014744,2023-07-04,Plus,483.0,500000
GP-014745,2022-10-14,Plus,811.0,500000
GP-014746,2023-01-19,Plus,551.0,500000
GP-014747,2021-06-24,Plus,,500000
GP-014748,2023-04-07,Basic,415.0,0
GP-014749,2022-07-25,Plus,571.0,1500000
GP-014750,2023-05-10,Basic,345.0,0
GP-014751,2023-04-21,Basic,449.0,0
GP-014752,2022-08-01,Plus,732.0,1500000
GP-014753,2021-10-05,Plus,800.0,1500000
GP-014754,2023-06-03,Plus,684.0,1500000
GP-014755,2021-09-22,Plus,681.0,1500000
GP-014756,2022-03-04,Plus,731.0,1500000
GP-014757,2021-06-11,Plus,817.0,500000
GP-014758,2022-05-14,Plus,,500000
GP-014759,2022-03-07,Plus,598.0,500000
GP-014760,2021-07-22,Plus,796.0,3000000
GP-014761,2023-04-21,Basic,376.0,0
GP-014762,2021-10-03,Basic,488.0,0
GP-014763,2023-07-08,Plus,550.0,500000
GP-014764,2022-12-14,Plus,754.0,500000
GP-014765,2023-07-17,Plus,,3000000
GP-014766,2021-12-11,Plus,,1500000
GP-014767,2021-02-07,Plus,777.0,3000000
GP-014768,2022-07-26,Plus,833.0,1500000
GP-014769,2023-03-19,Basic,403.0,0
GP-014770,2021-04-09,Plus,493.0,500000
GP-014771,2022-01-17,Basic,434.0,0
GP-014772,2021-04-27,Plus,586.0,500000
GP-014773,2021-05-03,Plus,711.0,3000000
GP-014774,2022-01-24,Plus,423.0,5000000
GP-014775,2021-03-16,Plus,847.0,1500000
GP-014776,2021-04-06,Plus,501.0,3000000
GP-014777,2023-05-22,Basic,349.0,0
GP-014778,2023-01-05,Plus,753.0,5000000
GP-014779,2022-08-30,Plus,598.0,500000
GP-014780,2022-11-03,Basic,338.0,0
GP-014781,2021-07-03,Basic,479.0,0
GP-014782,2021-08-03,Basic,353.0,0
GP-014783,2021-12-03,Basic,475.0,0
GP-014784,2022-05-10,Plus,522.0,1500000
GP-014785,2023-01-15,Plus,770.0,500000
GP-014786,2021-11-04,Plus,720.0,500000
GP-014787,2022-02-27,Basic,407.0,0
GP-014788,2023-05-16,Plus,478.0,3000000
GP-014789,2022-02-21,Basic,492.0,0
GP-014790,2023-04-06,Plus,682.0,1500000
GP-014791,2022-04-12,Plus,410.0,5000000
GP-014792,2021-02-01,Plus,452.0,500000
GP-014793,2022-10-23,Plus,735.0,1500000
GP-014794,2021-07-17,Basic,478.0,0
GP-014795,2021-08-23,Plus,807.0,500000
GP-014796,2022-06-22,Basic,453.0,0
GP-014797,2022-11-21,Basic,333.0,0
GP-014798,2023-08-07,Plus,,500000
GP-014799,2022-01-19,Plus,589.0,500000
GP-014800,2023-03-26,Plus,623.0,500000
GP-014801,2021-10-26,Basic,454.0,0
GP-014802,2021-09-11,Basic,,0
GP-014803,2021-10-20,Basic,,0
GP-014804,2022-12-02,Plus,564.0,1500000
GP-014805,2022-10-25,Plus,438.0,500000
GP-014806,2021-07-26,Basic,351.0,0
GP-014807,2023-02-15,Basic,471.0,0
GP-014808,2022-06-19,Plus,465.0,1500000
GP-014809,2021-07-01,Plus,830.0,1500000
GP-014810,2021-05-22,Basic,462.0,0
GP-014811,2022-05-06,Plus,642.0,500000
GP-014812,2023-02-08,Plus,621.0,500000
GP-014813,2021-06-12,Plus,,3000000
GP-014814,2023-06-10,Plus,442.0,3000000
GP-014815,2022-10-02,Basic,455.0,0
GP-014816,2022-01-04,Plus,528.0,1500000
GP-014817,2021-01-10,Basic,484.0,0
GP-014818,2021-08-07,Plus,513.0,3000000
GP-014819,2022-07-10,Basic,392.0,0
GP-014820,2023-04-03,Basic,457.0,0
GP-014821,2023-09-22,Basic,354.0,0
GP-014822,2021-09-03,Basic,437.0,0
GP-014823,2021-06-09,Plus,695.0,500000
GP-014824,2022-05-12,Basic,492.0,0
GP-014825,2023-08-13,Basic,326.0,0
GP-014826,2021-05-03,Basic,450.0,0
GP-014827,2021-04-30,Plus,588.0,500000
GP-014828,2022-08-22,Basic,317.0,0
GP-014829,2021-08-01,Plus,583.0,1500000
GP-014830,2023-07-19,Plus,652.0,5000000
GP-014831,2021-03-27,Basic,399.0,0
GP-014832,2022-11-29,Plus,776.0,1500000
GP-014833,2021-05-18,Plus,515.0,500000
GP-014834,2021-09-03,Basic,,0
